pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
137687,XX,nse_fo,OPTSTK,MGL,MGL23APR1020PE,PE,MGL23APR1020PE,,17534,,,,,,5,800,1367073000,-1,2,102000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,1515,Physical,,0,1,24001,800,117600,5520,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137688,XX,nse_fo,OPTSTK,MGL,MGL23APR1030CE,CE,MGL23APR1030CE,,17534,,,,,,5,800,1367073000,-1,2,103000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,1245,Physical,,0,1,24001,800,205600,4895,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137689,XX,nse_fo,OPTSTK,MGL,MGL23APR1030PE,PE,MGL23APR1030PE,,17534,,,,,,5,800,1367073000,-1,2,103000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,2085,Physical,,0,1,24001,800,76800,6615,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137690,XX,nse_fo,OPTSTK,MGL,MGL23APR1040CE,CE,MGL23APR1040CE,,17534,,,,,,5,800,1367073000,-1,2,104000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,850,Physical,,0,1,24001,800,173600,3990,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137691,XX,nse_fo,OPTSTK,MGL,MGL23APR1040PE,PE,MGL23APR1040PE,,17534,,,,,,5,800,1367073000,-1,2,104000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,3610,Physical,,0,1,24001,800,29600,8650,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137692,XX,nse_fo,OPTSTK,MGL,MGL23APR1050CE,CE,MGL23APR1050CE,,17534,,,,,,5,800,1367073000,-1,2,105000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,595,Physical,,0,1,24001,800,300800,3250,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137693,XX,nse_fo,OPTSTK,MGL,MGL23APR1050PE,PE,MGL23APR1050PE,,17534,,,,,,5,800,1367073000,-1,2,105000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,4280,Physical,,0,1,24001,800,13600,9805,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137694,XX,nse_fo,OPTSTK,MGL,MGL23APR1060CE,CE,MGL23APR1060CE,,17534,,,,,,5,800,1367073000,-1,2,106000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,405,Physical,,0,1,24001,800,211200,2615,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137695,XX,nse_fo,OPTSTK,MGL,MGL23APR1060PE,PE,MGL23APR1060PE,,17534,,,,,,5,800,1367073000,-1,2,106000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5005,Physical,,0,1,24001,800,3200,10975,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
137696,XX,nse_fo,OPTSTK,MGL,MGL23APR1070CE,CE,MGL23APR1070CE,,17534,,,,,,5,800,1367073000,-1,2,107000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304180,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,255,Physical,,0,1,24001,800,81600,2065,5,1,1,1,0,0,1,0,9.87778e+07,3.5,0,24001
73673,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18350CE,CE,NIFTY23MAY18350CE,,26000,,,,,,5,50,1369492200,-1,2,1.835e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,4580,Cash,,0,1,1801,50,30550,25460,5,1,1,1,0,0,1,0,1e+12,2,0,1801
73676,XX,nse_fo,OPTSTK,BRITANNIA,BRITANNIA23JUN4950CE,CE,BRITANNIA23JUN4950CE,,547,,,,,,5,200,1372516200,-1,2,495000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304171,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,3780,Physical,,0,1,6001,200,0,7375,185,1,1,1,0,0,1,0,2.40868e+08,3.5,0,6001
73677,XX,nse_fo,OPTSTK,BRITANNIA,BRITANNIA23JUN4950PE,PE,BRITANNIA23JUN4950PE,,547,,,,,,5,200,1372516200,-1,2,495000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304171,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,61600,Physical,,0,1,6001,200,0,81600,41600,1,1,1,0,0,1,0,2.40868e+08,3.5,0,6001
73680,XX,nse_fo,OPTSTK,BRITANNIA,BRITANNIA23JUN5000CE,CE,BRITANNIA23JUN5000CE,,547,,,,,,5,200,1372516200,-1,2,500000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304171,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,3200,Physical,,0,1,6001,200,0,6335,65,1,1,1,0,0,1,0,2.40868e+08,3.5,0,6001
73681,XX,nse_fo,OPTSTK,BRITANNIA,BRITANNIA23JUN5000PE,PE,BRITANNIA23JUN5000PE,,547,,,,,,5,200,1372516200,-1,2,500000,NSE,OPTSTK,1372516200,1364688000,1372516200,1364688000,0,0,0,0,0,"            ",0,0,1366304171,,,,,,,,,,FO,,,,,,,1372464000,1372516200,,,,65945,Physical,,0,1,6001,200,0,86400,45490,1,1,1,0,0,1,0,2.40868e+08,3.5,0,6001
73682,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18350PE,PE,NIFTY23MAY18350PE,,26000,,,,,,5,50,1369492200,-1,2,1.835e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,75335,Cash,,0,1,1801,50,3150,122270,28400,1,1,1,0,0,1,0,1e+12,2,0,1801
73683,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18400CE,CE,NIFTY23MAY18400CE,,26000,,,,,,5,50,1369492200,-1,2,1.84e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,3860,Cash,,0,1,1801,50,426000,23640,5,1,1,1,0,0,1,0,1e+12,2,0,1801
73684,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18400PE,PE,NIFTY23MAY18400PE,,26000,,,,,,5,50,1369492200,-1,2,1.84e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,66110,Cash,,0,1,1801,50,13000,114145,18075,1,1,1,0,0,1,0,1e+12,2,0,1801
73685,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18450CE,CE,NIFTY23MAY18450CE,,26000,,,,,,5,50,1369492200,-1,2,1.845e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,3260,Cash,,0,1,1801,50,15400,21980,5,1,1,1,0,0,1,0,1e+12,2,0,1801
73690,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18450PE,PE,NIFTY23MAY18450PE,,26000,,,,,,5,50,1369492200,-1,2,1.845e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,82560,Cash,,0,1,1801,50,2000,131655,33465,1,1,1,0,0,1,0,1e+12,2,0,1801
73691,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18500CE,CE,NIFTY23MAY18500CE,,26000,,,,,,5,50,1369492200,-1,2,1.85e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,2870,Cash,,0,1,1801,50,995750,20550,5,1,1,1,0,0,1,0,1e+12,2,0,1801
73694,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18500PE,PE,NIFTY23MAY18500PE,,26000,,,,,,5,50,1369492200,-1,2,1.85e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,74615,Cash,,0,1,1801,50,83750,124750,24480,1,1,1,0,0,1,0,1e+12,2,0,1801
73695,XX,nse_fo,OPTIDX,NIFTY,NIFTY23MAY18550CE,CE,NIFTY23MAY18550CE,,26000,,,,,,5,50,1369492200,-1,2,1.855e+06,NSE,OPTIDX,1369492200,1361664000,1369492200,1361664000,0,0,0,0,0,"            ",0,0,1366304167,,,,,,,,,,FO,,,,,,,1369440000,1369492200,,,,2295,Cash,,0,1,1801,50,16500,18970,5,1,1,1,0,0,1,0,1e+12,2,0,1801
40514 35742,XX,nse_fo,FUTSTK,APOLLOHOSP,APOLLOHOSP25MAY2329JUN23FUT,XX,,,,,,,,SP,5,125,1369492200,-1,2,-1,,FUTSTK,1369492200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437900,,,0,1,0,125,0,10950,-10950,1,1,1,0,0,1,0,-1,0,0,5001
142100,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR570CE,CE,RAMCOCEM23APR570CE,,2043,,,,,,5,850,1367073000,-1,2,57000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,18655,Physical,,0,1,34001,850,0,24035,13275,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142101,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR570PE,PE,RAMCOCEM23APR570PE,,2043,,,,,,5,850,1367073000,-1,2,57000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142102,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR580CE,CE,RAMCOCEM23APR580CE,,2043,,,,,,5,850,1367073000,-1,2,58000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,17660,Physical,,0,1,34001,850,0,23040,12280,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142103,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR580PE,PE,RAMCOCEM23APR580PE,,2043,,,,,,5,850,1367073000,-1,2,58000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142104,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR590CE,CE,RAMCOCEM23APR590CE,,2043,,,,,,5,850,1367073000,-1,2,59000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,16660,Physical,,0,1,34001,850,0,22040,11280,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142105,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR590PE,PE,RAMCOCEM23APR590PE,,2043,,,,,,5,850,1367073000,-1,2,59000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142106,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR600CE,CE,RAMCOCEM23APR600CE,,2043,,,,,,5,850,1367073000,-1,2,60000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,15660,Physical,,0,1,34001,850,0,21040,10280,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142107,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR600PE,PE,RAMCOCEM23APR600PE,,2043,,,,,,5,850,1367073000,-1,2,60000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142108,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR610CE,CE,RAMCOCEM23APR610CE,,2043,,,,,,5,850,1367073000,-1,2,61000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,14665,Physical,,0,1,34001,850,0,20045,9285,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142109,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR610PE,PE,RAMCOCEM23APR610PE,,2043,,,,,,5,850,1367073000,-1,2,61000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142110,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR620CE,CE,RAMCOCEM23APR620CE,,2043,,,,,,5,850,1367073000,-1,2,62000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,13665,Physical,,0,1,34001,850,0,19045,8285,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142111,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR620PE,PE,RAMCOCEM23APR620PE,,2043,,,,,,5,850,1367073000,-1,2,62000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142112,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR630CE,CE,RAMCOCEM23APR630CE,,2043,,,,,,5,850,1367073000,-1,2,63000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,12665,Physical,,0,1,34001,850,0,18045,7285,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142113,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR630PE,PE,RAMCOCEM23APR630PE,,2043,,,,,,5,850,1367073000,-1,2,63000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142114,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR640CE,CE,RAMCOCEM23APR640CE,,2043,,,,,,5,850,1367073000,-1,2,64000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,11670,Physical,,0,1,34001,850,0,17045,6295,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142115,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR640PE,PE,RAMCOCEM23APR640PE,,2043,,,,,,5,850,1367073000,-1,2,64000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,0,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142116,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR650CE,CE,RAMCOCEM23APR650CE,,2043,,,,,,5,850,1367073000,-1,2,65000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,10675,Physical,,0,1,34001,850,0,16045,5305,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142117,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR650PE,PE,RAMCOCEM23APR650PE,,2043,,,,,,5,850,1367073000,-1,2,65000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5,Physical,,0,1,34001,850,850,305,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142118,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR660CE,CE,RAMCOCEM23APR660CE,,2043,,,,,,5,850,1367073000,-1,2,66000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,9680,Physical,,0,1,34001,850,0,15035,4325,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142119,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR660PE,PE,RAMCOCEM23APR660PE,,2043,,,,,,5,850,1367073000,-1,2,66000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,10,Physical,,0,1,34001,850,850,310,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142120,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR670CE,CE,RAMCOCEM23APR670CE,,2043,,,,,,5,850,1367073000,-1,2,67000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,8690,Physical,,0,1,34001,850,0,14015,3365,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142121,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR670PE,PE,RAMCOCEM23APR670PE,,2043,,,,,,5,850,1367073000,-1,2,67000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,15,Physical,,0,1,34001,850,0,315,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142122,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR680CE,CE,RAMCOCEM23APR680CE,,2043,,,,,,5,850,1367073000,-1,2,68000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,7710,Physical,,0,1,34001,850,0,12980,2440,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142123,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR680PE,PE,RAMCOCEM23APR680PE,,2043,,,,,,5,850,1367073000,-1,2,68000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,35,Physical,,0,1,34001,850,2550,335,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142124,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR690CE,CE,RAMCOCEM23APR690CE,,2043,,,,,,5,850,1367073000,-1,2,69000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,6745,Physical,,0,1,34001,850,0,11915,1575,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142125,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR690PE,PE,RAMCOCEM23APR690PE,,2043,,,,,,5,850,1367073000,-1,2,69000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,65,Physical,,0,1,34001,850,0,365,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
72121 42188,XX,nse_fo,FUTSTK,HAL,HAL25MAY2329JUN23FUT,XX,,,,,,,,SP,5,300,1369492200,-1,2,-1,,FUTSTK,1369492200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285320,,,0,1,0,300,0,7135,-7135,1,1,1,0,0,1,0,-1,0,0,9001
142126,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR700CE,CE,RAMCOCEM23APR700CE,,2043,,,,,,5,850,1367073000,-1,2,70000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,5805,Physical,,0,1,34001,850,3400,10820,790,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142127,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR700PE,PE,RAMCOCEM23APR700PE,,2043,,,,,,5,850,1367073000,-1,2,70000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,115,Physical,,0,1,34001,850,39950,485,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142128,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR710CE,CE,RAMCOCEM23APR710CE,,2043,,,,,,5,850,1367073000,-1,2,71000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,4900,Physical,,0,1,34001,850,0,9685,115,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142129,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR710PE,PE,RAMCOCEM23APR710PE,,2043,,,,,,5,850,1367073000,-1,2,71000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,225,Physical,,0,1,34001,850,4250,820,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142130,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR720CE,CE,RAMCOCEM23APR720CE,,2043,,,,,,5,850,1367073000,-1,2,72000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,3900,Physical,,0,1,34001,850,2550,8375,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142131,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR720PE,PE,RAMCOCEM23APR720PE,,2043,,,,,,5,850,1367073000,-1,2,72000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,375,Physical,,0,1,34001,850,6800,1280,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142132,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR730CE,CE,RAMCOCEM23APR730CE,,2043,,,,,,5,850,1367073000,-1,2,73000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,3275,Physical,,0,1,34001,850,1700,7360,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142133,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR730PE,PE,RAMCOCEM23APR730PE,,2043,,,,,,5,850,1367073000,-1,2,73000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,595,Physical,,0,1,34001,850,1700,1895,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
142134,XX,nse_fo,OPTSTK,RAMCOCEM,RAMCOCEM23APR740CE,CE,RAMCOCEM23APR740CE,,2043,,,,,,5,850,1367073000,-1,2,74000,NSE,OPTSTK,1367073000,1359244800,1367073000,1359244800,0,0,0,0,0,"            ",0,0,1366304183,,,,,,,,,,FO,,,,,,,1367020800,1367073000,,,,2575,Physical,,0,1,34001,850,16150,6200,5,1,1,1,0,0,1,0,2.36292e+08,3.5,0,34001
